y,ds
65,2023-04-08
65,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
66,2023-04-08
65,2023-04-08
66,2023-04-08
66,2023-04-08
65,2023-04-08
65,2023-04-08
65,2023-04-08
65,2023-04-08
64,2023-04-08
64,2023-04-08
64,2023-04-08
64,2023-04-08
63,2023-04-08
63,2023-04-08
63,2023-04-08
63,2023-04-08
63,2023-04-08
63,2023-04-08
63,2023-04-08
63,2023-04-08
62,2023-04-08
61,2023-04-08
62,2023-04-08
62,2023-04-08
62,2023-04-08
61,2023-04-08
61,2023-04-08
61,2023-04-08
60,2023-04-08
60,2023-04-08
60,2023-04-08
60,2023-04-08
59,2023-04-08
59,2023-04-08
59,2023-04-08
58,2023-04-08
58,2023-04-08
58,2023-04-08
58,2023-04-08
58,2023-04-08
58,2023-04-08
58,2023-04-08
57,2023-04-08
57,2023-04-08
57,2023-04-08
57,2023-04-08
57,2023-04-08
57,2023-04-08
57,2023-04-08
57,2023-04-08
57,2023-04-08
57,2023-04-08
57,2023-04-08
56,2023-04-08
56,2023-04-08
56,2023-04-08
56,2023-04-08
55,2023-04-08
55,2023-04-08
55,2023-04-08
55,2023-04-08
54,2023-04-08
54,2023-04-08
54,2023-04-08
54,2023-04-08
54,2023-04-08
54,2023-04-08
54,2023-04-08
53,2023-04-08
53,2023-04-08
53,2023-04-08
53,2023-04-08
53,2023-04-08
53,2023-04-08
53,2023-04-08
53,2023-04-08
53,2023-04-08
53,2023-04-08
53,2023-04-08
53,2023-04-08
52,2023-04-08
53,2023-04-08
52,2023-04-08
52,2023-04-08
52,2023-04-08
52,2023-04-08
52,2023-04-08
52,2023-04-08
52,2023-04-08
52,2023-04-08
52,2023-04-08
52,2023-04-08
52,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
